name,node_id_cooc,node_id_core,node_id_chem
nut_butter,1106,1106,1106
nut_oil,1107,1107,1107
nutmeg,1108,1108,1108
nutritional_yeast,1109,1109,1109
oat,1110,1110,1110
oat_milk,1111,1111,1111
oaxaca_cheese,1112,1112,1112
octopus,1113,1113,1113
offal,1114,1114,1114
oil,1115,1115,1115
okara_powder,1116,1116,1116
okonomiyaki_sauce,1117,1117,1117
okra,1118,1118,1118
olive,1119,1119,1119
olive_oil,1120,1120,1120
olluco,1121,1121,1121
onion,1122,1122,1122
oolong_tea,1123,1123,1123
orange,1124,1124,1124
orange_blossom_water,1125,1125,1125
orange_liqueur,1126,1126,1126
orange_roughy,1127,1127,1127
oregano,1128,1128,1128
orgeat,1129,1129,1129
orris_root,1130,1130,1130
osmanthus_flower,1131,1131,1131
osmanthus_wine,1132,1132,1132
ouzo,1133,1133,1133
oyster,1134,1134,1134
oyster_mushroom,1135,1135,1135
oyster_sauce,1136,1136,1136
pacific_saury,1137,1137,1137
padron_pepper,1138,1138,1138
paederia_foetida,1139,1139,1139
pagoda_tree_flower,1140,1140,1140
palm_oil,1141,1141,1141
palm_seed,1142,1142,1142
palm_sugar,1143,1143,1143
pan_drippings,1144,1144,1144
panang_curry_paste,1145,1145,1145
pancake,1146,1146,1146
pancetta,1147,1147,1147
panch_phoran,1148,1148,1148
pandan_leaf,1149,1149,1149
paneer,1150,1150,1150
panela_cheese,1151,1151,1151
panettone,1152,1152,1152
pangasius,1153,1153,1153
papad,1154,1154,1154
papaya,1155,1155,1155
papaya_leaf,1156,1156,1156
paprika,1157,1157,1157
paratha,1158,1158,1158
parmesan_cheese,1159,1159,1159
parsley,1160,1160,1160
parsley_root,1161,1161,1161
parsnip,1162,1162,1162
partridge,1163,1163,1163
pasilla_chile,1164,1164,1164
passion_fruit,1165,1165,1165
pasta,1166,1166,1166
pasta_sauce,1167,1167,1167
pastila,1168,1168,1168
pastis,1169,1169,1169
pastrami,1170,1170,1170
pastry,1171,1171,1171
pate,1172,1172,1172
pea,1173,1173,1173
pea_shoot,1174,1174,1174
peach,1175,1175,1175
peach_gum,1176,1176,1176
peanut,1177,1177,1177
peanut_butter,1178,1178,1178
peanut_oil,1179,1179,1179
peanut_sauce,1180,1180,1180
pear,1181,1181,1181
pearl_mushroom,1182,1182,1182
pecan,1183,1183,1183
pecorino_cheese,1184,1184,1184
pectin,1185,1185,1185
pennywort,1186,1186,1186
peperomia_pellucida,1187,1187,1187
pepino_melon,1188,1188,1188
peppadew_pepper,1189,1189,1189
pepper_jelly,1190,1190,1190
peppercorn_sauce,1191,1191,1191
peppermint,1192,1192,1192
pepperoncini,1193,1193,1193
pepperoni,1194,1194,1194
perch,1195,1195,1195
perilla,1196,1196,1196
perilla_oil,1197,1197,1197
periwinkle,1198,1198,1198
persimmon,1199,1199,1199
pesto,1200,1200,1200
petai_bean,1201,1201,1201
petis,1202,1202,1202
pheasant,1203,1203,1203
phyllo_dough,1204,1204,1204
picada,1205,1205,1205
pickapeppa_sauce,1206,1206,1206
pickle_juice,1207,1207,1207
pickle_relish,1208,1208,1208
pickled_cucumber,1209,1209,1209
pickled_ginger,1210,1210,1210
pickled_mustard_green,1211,1211,1211
pickled_onion,1212,1212,1212
pickled_radish,1213,1213,1213
pickled_sakura_blossom,1214,1214,1214
pickled_vegetable,1215,1215,1215
pickling_spice,1216,1216,1216
pie_crust,1217,1217,1217
pie_filling,1218,1218,1218
pigeon,1219,1219,1219
pigeon_egg,1220,1220,1220
pigeon_pea,1221,1221,1221
pike,1222,1222,1222
piloncillo,1223,1223,1223
pimento,1224,1224,1224
pina_colada_mix,1225,1225,1225
pine_nut,1226,1226,1226
pine_pollen,1227,1227,1227
pineapple,1228,1228,1228
pink_pepper,1229,1229,1229
pink_sauce,1230,1230,1230
pinto_bean,1231,1231,1231
pionono,1232,1232,1232
piquante_sauce,1233,1233,1233
piquillo_pepper,1234,1234,1234
piri_piri,1235,1235,1235
pisco,1236,1236,1236
pistachio,1237,1237,1237
pistachio_oil,1238,1238,1238
pita_bread,1239,1239,1239
pizza_crust,1240,1240,1240
pizza_sauce,1241,1241,1241
plant_based_cheese,1242,1242,1242
plant_based_cream,1243,1243,1243
plant_based_ham,1244,1244,1244
plant_based_milk,1245,1245,1245
plantain,1246,1246,1246
plum,1247,1247,1247
plum_sauce,1248,1248,1248
plum_wine,1249,1249,1249
pluot,1250,1250,1250
poblano_pepper,1251,1251,1251
pokeweed,1252,1252,1252
polenta,1253,1253,1253
pollock,1254,1254,1254
pomegranate,1255,1255,1255
pomegranate_molasses,1256,1256,1256
pomelo,1257,1257,1257
pomfret,1258,1258,1258
pompano,1259,1259,1259
ponzu,1260,1260,1260
poolish,1261,1261,1261
poppy_seed,1262,1262,1262
porcini_mushroom,1263,1263,1263
pork,1264,1264,1264
pork_stock,1265,1265,1265
port_wine,1266,1266,1266
portobello_mushroom,1267,1267,1267
potato,1268,1268,1268
poultry_seasoning,1269,1269,1269
praline,1270,1270,1270
preserved_cabbage,1271,1271,1271
preserved_lemon,1272,1272,1272
preserved_plum,1273,1273,1273
pretzel,1274,1274,1274
prickly_pear,1275,1275,1275
prosciutto,1276,1276,1276
prosecco,1277,1277,1277
provolone_cheese,1278,1278,1278
prune,1279,1279,1279
psyllium_husk,1280,1280,1280
pu_erh_tea,1281,1281,1281
pudding,1282,1282,1282
puff_pastry,1283,1283,1283
puffer_fish,1284,1284,1284
pumpkin,1285,1285,1285
pumpkin_leaf,1286,1286,1286
pumpkin_pie_spice,1287,1287,1287
pumpkin_seed,1288,1288,1288
pumpkin_seed_oil,1289,1289,1289
punch,1290,1290,1290
purple_gynura,1291,1291,1291
purple_sweet_potato,1292,1292,1292
purple_yam,1293,1293,1293
purslane,1294,1294,1294
puzi_leaf,1295,1295,1295
qingbu_liang,1296,1296,1296
qingjiang_fish,1297,1297,1297
qingtou_mushroom,1298,1298,1298
quail,1299,1299,1299
quail_egg,1300,1300,1300
quark,1301,1301,1301
queso_anejo,1302,1302,1302
queso_blanco,1303,1303,1303
queso_fresco,1304,1304,1304
quince,1305,1305,1305
quince_paste,1306,1306,1306
quinoa,1307,1307,1307
quorn,1308,1308,1308
rabbit,1309,1309,1309
raclette_cheese,1310,1310,1310
radicchio,1311,1311,1311
radish,1312,1312,1312
radish_cake,1313,1313,1313
ragi,1314,1314,1314
raisin,1315,1315,1315
raita,1316,1316,1316
rakkyo,1317,1317,1317
rambutan,1318,1318,1318
ramen_noodle,1319,1319,1319
ramp,1320,1320,1320
ranch_dressing,1321,1321,1321
rapeseed,1322,1322,1322
ras_el_hanout,1323,1323,1323
raspberry,1324,1324,1324
ravioli,1325,1325,1325
ray,1326,1326,1326
razor_clam,1327,1327,1327
red_bean,1328,1328,1328
red_bean_paste,1329,1329,1329
red_currant,1330,1330,1330
red_curry_paste,1331,1331,1331
red_date,1332,1332,1332
red_drum,1333,1333,1333
red_hots,1334,1334,1334
red_leicester_cheese,1335,1335,1335
red_onion,1336,1336,1336
red_pepper,1337,1337,1337
red_rice,1338,1338,1338
red_snapper,1339,1339,1339
red_wine,1340,1340,1340
red_wine_vinegar,1341,1341,1341
red_yeast,1342,1342,1342
reed_leaf,1343,1343,1343
refried_beans,1344,1344,1344
remoulade_sauce,1345,1345,1345
rhubarb,1346,1346,1346
rice,1347,1347,1347
rice_bran_oil,1348,1348,1348
rice_cake,1349,1349,1349
rice_milk,1350,1350,1350
rice_noodle,1351,1351,1351
rice_paddy_herb,1352,1352,1352
rice_paper,1353,1353,1353
rice_tofu,1354,1354,1354
rice_vinegar,1355,1355,1355
rice_wine,1356,1356,1356
ricotta_cheese,1357,1357,1357
ricotta_salata,1358,1358,1358
robiola_cheese,1359,1359,1359
rock_sugar,1360,1360,1360
rock_tripe,1361,1361,1361
rockfish,1362,1362,1362
rocoto_pepper,1363,1363,1363
romanesco,1364,1364,1364
romano_cheese,1365,1365,1365
romesco_sauce,1366,1366,1366
rompope,1367,1367,1367
rooibos_tea,1368,1368,1368
root_beer,1369,1369,1369
roquefort_cheese,1370,1370,1370
rose_syrup,1371,1371,1371
rose_wine,1372,1372,1372
rosehip,1373,1373,1373
rosemary,1374,1374,1374
rosewater,1375,1375,1375
roti,1376,1376,1376
rouille,1377,1377,1377
roux,1378,1378,1378
rowan_berry,1379,1379,1379
royal_icing,1380,1380,1380
rum,1381,1381,1381
rusk,1382,1382,1382
rutabaga,1383,1383,1383
ryazhenka,1384,1384,1384
rye,1385,1385,1385
rye_bread,1386,1386,1386
sachima,1387,1387,1387
safflower,1388,1388,1388
safflower_oil,1389,1389,1389
saffron,1390,1390,1390
sage,1391,1391,1391
sago,1392,1392,1392
sake,1393,1393,1393
salad_cream,1394,1394,1394
salad_dressing,1395,1395,1395
salad_greens,1396,1396,1396
salam_leaf,1397,1397,1397
salami,1398,1398,1398
salep,1399,1399,1399
salmon,1400,1400,1400
salmon_roe,1401,1401,1401
salsa,1402,1402,1402
salsa_verde,1403,1403,1403
salsify,1404,1404,1404
salt,1405,1405,1405
salt_cod,1406,1406,1406
salt_pork,1407,1407,1407
salted_duck_egg,1408,1408,1408
sambal,1409,1409,1409
sambal_oelek,1410,1410,1410
sambar_powder,1411,1411,1411
sambuca,1412,1412,1412
sand_ginger,1413,1413,1413
sand_worm,1414,1414,1414
sangria,1415,1415,1415
sansho_pepper,1416,1416,1416
sanzi,1417,1417,1417
sardine,1418,1418,1418
saskatoon_berry,1419,1419,1419
sau_fruit,1420,1420,1420
sauerkraut,1421,1421,1421
sausage,1422,1422,1422
sauternes,1423,1423,1423
savory,1424,1424,1424
sazon,1425,1425,1425
scad,1426,1426,1426
scallion,1427,1427,1427
scallion_oil,1428,1428,1428
scallop,1429,1429,1429
scamorza,1430,1430,1430
schisandra_berry,1431,1431,1431
schnapps,1432,1432,1432
scotch_bonnet_pepper,1433,1433,1433
sea_bass,1434,1434,1434
sea_bream,1435,1435,1435
sea_buckthorn,1436,1436,1436
sea_coconut,1437,1437,1437
sea_cucumber,1438,1438,1438
sea_grape,1439,1439,1439
sea_hare,1440,1440,1440
sea_lettuce,1441,1441,1441
sea_moss,1442,1442,1442
sea_snail,1443,1443,1443
sea_urchin,1444,1444,1444
seafood,1445,1445,1445
seafood_sauce,1446,1446,1446
seafood_seasoning,1447,1447,1447
seafood_stock,1448,1448,1448
seasoning_sauce,1449,1449,1449
seaweed,1450,1450,1450
semolina,1451,1451,1451
senbei,1452,1452,1452
serrano_ham,1453,1453,1453
serrano_pepper,1454,1454,1454
sesame_oil,1455,1455,1455
sesame_paste,1456,1456,1456
sesame_seed,1457,1457,1457
sev,1458,1458,1458
shacha_sauce,1459,1459,1459
shallot,1460,1460,1460
shaobing,1461,1461,1461
shaoxing_wine,1462,1462,1462
shark,1463,1463,1463
shark_fin,1464,1464,1464
shellfish,1465,1465,1465
shepherds_purse,1466,1466,1466
sherbet,1467,1467,1467
sherry,1468,1468,1468
sherry_vinegar,1469,1469,1469
shichimi_togarashi,1470,1470,1470
shiitake_mushroom,1471,1471,1471
shio_koji,1472,1472,1472
shirasu,1473,1473,1473
shirataki_noodle,1474,1474,1474
shochu,1475,1475,1475
shortcake,1476,1476,1476
shortening,1477,1477,1477
shrimp,1478,1478,1478
shrimp_mushroom,1479,1479,1479
shrimp_paste,1480,1480,1480
sichuan_peppercorn,1481,1481,1481
silkworm_pupa,1482,1482,1482
simit,1483,1483,1483
skate,1484,1484,1484
smelt,1485,1485,1485
smoked_cheese,1486,1486,1486
smoked_meat,1487,1487,1487
smoked_paprika,1488,1488,1488
smoked_salmon,1489,1489,1489
smoked_salt,1490,1490,1490
snail,1491,1491,1491
snail_rice_noodle,1492,1492,1492
snake,1493,1493,1493
snake_gourd,1494,1494,1494
snakehead_fish,1495,1495,1495
snow_fungus,1496,1496,1496
snow_pea,1497,1497,1497
snow_vegetable,1498,1498,1498
sobrasada,1499,1499,1499
sofrito,1500,1500,1500
soju,1501,1501,1501
sole,1502,1502,1502
somen_noodle,1503,1503,1503
soppressata,1504,1504,1504
sorghum,1505,1505,1505
sorghum_syrup,1506,1506,1506
sorrel,1507,1507,1507
sour_bamboo_shoot,1508,1508,1508
sour_broth,1509,1509,1509
sour_cream,1510,1510,1510
sour_mix,1511,1511,1511
soursop,1512,1512,1512
southern_comfort,1513,1513,1513
soy_milk,1514,1514,1514
soy_protein_isolate,1515,1515,1515
soy_sauce,1516,1516,1516
soy_yogurt,1517,1517,1517
soybean,1518,1518,1518
soybean_oil,1519,1519,1519
soybean_paste,1520,1520,1520
soybean_sprout,1521,1521,1521
spaetzle,1522,1522,1522
sparkling_water,1523,1523,1523
sparkling_wine,1524,1524,1524
speck,1525,1525,1525
speculoos_cookie,1526,1526,1526
spelt,1527,1527,1527
spice_mix,1528,1528,1528
spinach,1529,1529,1529
spirulina,1530,1530,1530
sponge_cake,1531,1531,1531
sprat,1532,1532,1532
spring_roll,1533,1533,1533
spring_roll_wrapper,1534,1534,1534
sprinkles,1535,1535,1535
squash,1536,1536,1536
squash_blossom,1537,1537,1537
squid,1538,1538,1538
squid_ink,1539,1539,1539
squirrel,1540,1540,1540
sriracha,1541,1541,1541
ssamjang,1542,1542,1542
star_anise,1543,1543,1543
starch,1544,1544,1544
starfruit,1545,1545,1545
steak_sauce,1546,1546,1546
steamed_bun,1547,1547,1547
stevia,1548,1548,1548
stilton_cheese,1549,1549,1549
stinky_mandarin_fish,1550,1550,1550
stinky_tofu,1551,1551,1551
stir_fry_sauce,1552,1552,1552
stout,1553,1553,1553
stracchino_cheese,1554,1554,1554
straw_mushroom,1555,1555,1555
strawberry,1556,1556,1556
strega_liqueur,1557,1557,1557
sturgeon,1558,1558,1558
sucuk,1559,1559,1559
suet,1560,1560,1560
sugar,1561,1561,1561
sugar_snap_pea,1562,1562,1562
sugarcane,1563,1563,1563
sukiyaki_sauce,1564,1564,1564
sulguni_cheese,1565,1565,1565
sumac,1566,1566,1566
summer_sausage,1567,1567,1567
sun_dried_tomato,1568,1568,1568
sunfish,1569,1569,1569
sunflower_oil,1570,1570,1570
sunflower_seed,1571,1571,1571
superior_stock,1572,1572,1572
sushi_vinegar,1573,1573,1573
sushki,1574,1574,1574
sweet_and_sour_sauce,1575,1575,1575
sweet_bean_sauce,1576,1576,1576
sweet_chili_sauce,1577,1577,1577
sweet_potato,1578,1578,1578
sweet_potato_leaf,1579,1579,1579
sweet_potato_starch,1580,1580,1580
sweet_preserved_mustard_green,1581,1581,1581
sweet_roll,1582,1582,1582
sweet_soy_sauce,1583,1583,1583
sweet_vermouth,1584,1584,1584
sweetbread,1585,1585,1585
swiss_chard,1586,1586,1586
swiss_cheese,1587,1587,1587
swiss_roll,1588,1588,1588
sword_bean,1589,1589,1589
swordfish,1590,1590,1590
syrup,1591,1591,1591
ta_cai,1592,1592,1592
tabasco_pepper,1593,1593,1593
taco_sauce,1594,1594,1594
taco_seasoning,1595,1595,1595
taco_shell,1596,1596,1596
tahini,1597,1597,1597
tajin,1598,1598,1598
taleggio_cheese,1599,1599,1599
tallow,1600,1600,1600
tamale,1601,1601,1601
tamari,1602,1602,1602
tamarillo,1603,1603,1603
tamarind,1604,1604,1604
tandoori_masala,1605,1605,1605
tangelo,1606,1606,1606
tangerine,1607,1607,1607
tapenade,1608,1608,1608
tapioca,1609,1609,1609
tapioca_pearl,1610,1610,1610
tarako,1611,1611,1611
tarhana,1612,1612,1612
taro,1613,1613,1613
taro_stem,1614,1614,1614
tarragon,1615,1615,1615
tartar_sauce,1616,1616,1616
tasso,1617,1617,1617
tatsoi,1618,1618,1618
tauco,1619,1619,1619
tea,1620,1620,1620
tea_tree_mushroom,1621,1621,1621
teff,1622,1622,1622
tempeh,1623,1623,1623
tempura_flour,1624,1624,1624
tenkasu,1625,1625,1625
tequila,1626,1626,1626
teriyaki_sauce,1627,1627,1627
termite_mushroom,1628,1628,1628
textured_soy_protein,1629,1629,1629
thai_basil,1630,1630,1630
thai_tea,1631,1631,1631
thousand_island_dressing,1632,1632,1632
thyme,1633,1633,1633
tiger_milk_mushroom,1634,1634,1634
tikka_masala,1635,1635,1635
tilapia,1636,1636,1636
tkemali_sauce,1637,1637,1637
toffee,1638,1638,1638
tofu,1639,1639,1639
tofu_pudding,1640,1640,1640
tofu_skin,1641,1641,1641
tom_yum_paste,1642,1642,1642
tomatillo,1643,1643,1643
tomato,1644,1644,1644
tonguefish,1645,1645,1645
tonic_water,1646,1646,1646
tonka_bean,1647,1647,1647
tonkatsu_sauce,1648,1648,1648
toor_dal,1649,1649,1649
topmouth_culter,1650,1650,1650
tortellini,1651,1651,1651
tortilla,1652,1652,1652
trehalose,1653,1653,1653
triple_sec,1654,1654,1654
trout,1655,1655,1655
truffle_oil,1656,1656,1656
tsao_ko,1657,1657,1657
tteokbokki_sauce,1658,1658,1658
tulum_cheese,1659,1659,1659
tuna,1660,1660,1660
turbot,1661,1661,1661
turkey,1662,1662,1662
turkey_sausage,1663,1663,1663
turkey_stock,1664,1664,1664
turkish_delight,1665,1665,1665
turmeric,1666,1666,1666
turmeric_leaf,1667,1667,1667
turnip,1668,1668,1668
turnip_green,1669,1669,1669
turtle,1670,1670,1670
tzatziki,1671,1671,1671
udon_noodle,1672,1672,1672
umami_sauce,1673,1673,1673
ume,1674,1674,1674
umeboshi,1675,1675,1675
umeboshi_vinegar,1676,1676,1676
unagi_kabayaki,1677,1677,1677
unagi_sauce,1678,1678,1678
urad_dal,1679,1679,1679
utskho_suneli,1680,1680,1680
vadouvan,1681,1681,1681
vanilla,1682,1682,1682
veal,1683,1683,1683
vegemite,1684,1684,1684
vegeta_seasoning,1685,1685,1685
vegetable_extract,1686,1686,1686
vegetable_juice,1687,1687,1687
vegetable_oil,1688,1688,1688
vegetable_puree,1689,1689,1689
vegetable_stock,1690,1690,1690
vegetarian_oyster_sauce,1691,1691,1691
velveeta_cheese,1692,1692,1692
venison,1693,1693,1693
verjuice,1694,1694,1694
vermicelli,1695,1695,1695
vermouth,1696,1696,1696
viburnum,1697,1697,1697
vienna_sausage,1698,1698,1698
vietnamese_balm,1699,1699,1699
vietnamese_coriander,1700,1700,1700
vietnamese_pork_roll,1701,1701,1701
vin_santo,1702,1702,1702
vinaigrette,1703,1703,1703
vinegar,1704,1704,1704
violet,1705,1705,1705
vodka,1706,1706,1706
wafer,1707,1707,1707
waffle,1708,1708,1708
wakame,1709,1709,1709
walleye,1710,1710,1710
walnut,1711,1711,1711
walnut_oil,1712,1712,1712
wampee,1713,1713,1713
wasabi,1714,1714,1714
water,1715,1715,1715
water_bamboo,1716,1716,1716
water_celery,1717,1717,1717
water_chestnut,1718,1718,1718
water_lily_flower,1719,1719,1719
water_mimosa,1720,1720,1720
water_shield,1721,1721,1721
water_spinach,1722,1722,1722
watercress,1723,1723,1723
watermelon,1724,1724,1724
watermelon_radish,1725,1725,1725
wax_apple,1726,1726,1726
weipa,1727,1727,1727
wheat,1728,1728,1728
wheat_germ,1729,1729,1729
wheat_gluten,1730,1730,1730
whelk,1731,1731,1731
whey,1732,1732,1732
whipped_topping,1733,1733,1733
whiskey,1734,1734,1734
white_bean,1735,1735,1735
white_chocolate,1736,1736,1736
white_pepper,1737,1737,1737
white_soy_sauce,1738,1738,1738
white_tea,1739,1739,1739
white_truffle,1740,1740,1740
white_vinegar,1741,1741,1741
white_wine,1742,1742,1742
white_wine_vinegar,1743,1743,1743
whitebait,1744,1744,1744
whitefish,1745,1745,1745
whiting,1746,1746,1746
whole_wheat_flour,1747,1747,1747
wild_betel_leaf,1748,1748,1748
wild_boar,1749,1749,1749
wild_garlic,1750,1750,1750
wild_ginger,1751,1751,1751
wild_rice,1752,1752,1752
wine,1753,1753,1753
wine_lees,1754,1754,1754
winged_bean,1755,1755,1755
winter_melon,1756,1756,1756
wintergreen,1757,1757,1757
wisteria_flower,1758,1758,1758
wolfberry_leaf,1759,1759,1759
wolffish,1760,1760,1760
wonton,1761,1761,1761
wood_ear_mushroom,1762,1762,1762
worcestershire_sauce,1763,1763,1763
wuchang_fish,1764,1764,1764
xanthan_gum,1765,1765,1765
xo_sauce,1766,1766,1766
xylitol,1767,1767,1767
yacon,1768,1768,1768
yak_meat,1769,1769,1769
yakiniku_sauce,1770,1770,1770
yakisoba_sauce,1771,1771,1771
yam,1772,1772,1772
yard_long_bean,1773,1773,1773
yeast,1774,1774,1774
yellow_croaker,1775,1775,1775
yellow_curry_paste,1776,1776,1776
yibin_yacai,1777,1777,1777
yogurt,1778,1778,1778
youtiao,1779,1779,1779
yu_choy,1780,1780,1780
yufka,1781,1781,1781
yuzu,1782,1782,1782
yuzu_kosho,1783,1783,1783
zaatar,1784,1784,1784
zao_lu,1785,1785,1785
zha_cai,1786,1786,1786
zhajiang_sauce,1787,1787,1787
zucchini,1788,1788,1788
zucchini_flower,1789,1789,1789
